kind,name,slug,file,repo,bytes,chars,lines,nonblank,sloc,comment,tok_o200k,tok_cl100k,tok_code,tok_comment,chars_code,session_total,session_read,session_patch
fw,Ruby on Rails,ruby_on_rails,app__models__topic.rb,https://github.com/discourse/discourse,79592,79590,2429,2038,1853,185,19045,18963,16507,2537,67998,5244,2324,241
fw,Ruby on Rails,ruby_on_rails,app__models__user.rb,https://github.com/discourse/discourse,73778,73778,2488,2067,1923,144,17912,17795,16284,1627,66109,5078,2267,248
fw,Ruby on Rails,ruby_on_rails,app__services__post_alerter.rb,https://github.com/discourse/discourse,38588,38582,1147,967,887,80,8797,8781,7662,1133,33318,4800,2150,242
fw,Ruby on Rails,ruby_on_rails,app__services__staff_action_logger.rb,https://github.com/discourse/discourse,38816,38816,1322,1134,1127,7,9191,9160,9107,82,38237,4433,2005,236
fw,Scikit-Learn,scikit_learn,sklearn__ensemble___forest.py,https://github.com/scikit-learn/scikit-learn,119902,119902,3094,2555,2477,78,26661,26385,25709,949,114680,6069,2697,412
fw,Scikit-Learn,scikit_learn,sklearn__ensemble___hist_gradient_boosting__gradient_boosting.py,https://github.com/scikit-learn/scikit-learn,92657,92657,2259,1963,1823,140,19476,19329,17616,1858,83462,5150,2262,235
fw,Scikit-Learn,scikit_learn,sklearn__linear_model___coordinate_descent.py,https://github.com/scikit-learn/scikit-learn,120711,120711,3457,2851,2694,157,28999,28846,27087,1925,111207,5642,2540,294
fw,Scikit-Learn,scikit_learn,sklearn__linear_model___logistic.py,https://github.com/scikit-learn/scikit-learn,104575,104575,2686,2341,2231,110,24759,24628,23102,1657,97352,5599,2591,268
fw,Scikit-Learn,scikit_learn,sklearn__linear_model___ridge.py,https://github.com/scikit-learn/scikit-learn,108707,108707,3055,2516,2427,89,25918,25681,24743,1174,103158,5609,2503,340
fw,Scikit-Learn,scikit_learn,sklearn__metrics___classification.py,https://github.com/scikit-learn/scikit-learn,155867,155867,4114,3504,3409,95,38814,38487,37509,1315,149613,6748,2949,364
fw,Scikit-Learn,scikit_learn,sklearn__model_selection___split.py,https://github.com/scikit-learn/scikit-learn,112741,112741,3081,2547,2456,91,27229,26964,25990,1239,106461,5617,2447,389
fw,Scikit-Learn,scikit_learn,sklearn__model_selection___validation.py,https://github.com/scikit-learn/scikit-learn,95807,95807,2541,2161,2079,82,21354,21188,20238,1121,90422,5685,2561,249
fw,Scikit-Learn,scikit_learn,sklearn__preprocessing___data.py,https://github.com/scikit-learn/scikit-learn,130547,130545,3760,3098,2999,99,30319,30098,29067,1249,124066,5434,2393,220
fw,Scikit-Learn,scikit_learn,sklearn__utils__validation.py,https://github.com/scikit-learn/scikit-learn,112248,112248,3070,2555,2390,165,25705,25503,23409,2296,101326,5247,2284,233
fw,Solid.js,solid_js,packages__solid__src__reactive__array.ts,https://github.com/solidjs/solid-start,8392,8392,255,239,196,43,2124,2126,1563,562,5804,,,
fw,Solid.js,solid_js,packages__solid__src__reactive__signal.ts,https://github.com/solidjs/solid-start,60103,60103,1849,1711,1364,347,15053,15014,11562,3492,44639,5355,2397,272
fw,Solid.js,solid_js,packages__solid__src__render__Suspense.ts,https://github.com/solidjs/solid-start,6671,6671,213,201,183,18,1591,1586,1464,125,6087,,,
fw,Solid.js,solid_js,packages__solid__src__render__component.ts,https://github.com/solidjs/solid-start,13563,13563,434,406,349,57,3441,3424,2896,535,11240,5569,2407,325
fw,Solid.js,solid_js,packages__solid__src__render__flow.ts,https://github.com/solidjs/solid-start,9825,9825,298,289,221,68,2400,2384,1863,537,7550,,,
fw,Solid.js,solid_js,packages__solid__src__server__reactive.ts,https://github.com/solidjs/solid-start,10687,10687,395,347,341,6,2954,2925,2904,49,10429,4763,2113,278
fw,Solid.js,solid_js,packages__solid__src__server__rendering.ts,https://github.com/solidjs/solid-start,21369,21369,737,688,678,10,5784,5776,5710,74,20970,5482,2452,286
fw,Solid.js,solid_js,packages__start__src__config__fs-routes__tree-shake.ts,https://github.com/solidjs/solid-start,22014,22014,531,507,452,55,4299,4304,3575,723,18683,5094,2291,238
fw,Solid.js,solid_js,packages__start__src__shared__dev-toolbar__functions__SerovalViewer.tsx,https://github.com/solidjs/solid-start,28288,28282,1141,1104,1011,93,7189,7204,6466,721,25939,4346,1989,196
fw,Solid.js,solid_js,packages__start__src__shared__dev-toolbar__icons.tsx,https://github.com/solidjs/solid-start,17548,17548,510,497,496,1,6922,6891,6917,4,17518,10276,4884,263
fw,Spring Boot,spring_boot,mall-admin__src__main__java__com__macro__mall__controller__UmsAdminController.java,https://github.com/macrozheng/mall,8343,8065,207,188,184,4,1770,1732,1748,22,7984,,,
fw,Spring Boot,spring_boot,mall-admin__src__main__java__com__macro__mall__service__impl__PmsProductServiceImpl.java,https://github.com/macrozheng/mall,14816,14348,328,309,267,42,3173,3119,2873,300,13530,6864,2949,261
fw,Spring Boot,spring_boot,mall-admin__src__main__java__com__macro__mall__service__impl__UmsAdminServiceImpl.java,https://github.com/macrozheng/mall,11227,10799,288,267,240,27,2282,2280,2072,210,10230,,,
fw,Spring Boot,spring_boot,mall-mbg__src__main__java__com__macro__mall__model__OmsOrderExample.java,https://github.com/macrozheng/mall,107760,107760,3011,2404,2404,0,21260,20241,21260,0,107153,4726,2085,238
fw,Spring Boot,spring_boot,mall-mbg__src__main__java__com__macro__mall__model__OmsOrderReturnApplyExample.java,https://github.com/macrozheng/mall,68159,68159,1971,1572,1572,0,13605,12926,13605,0,67760,4848,2149,264
fw,Spring Boot,spring_boot,mall-mbg__src__main__java__com__macro__mall__model__PmsProductExample.java,https://github.com/macrozheng/mall,90947,90947,2601,2076,2076,0,18200,17383,18200,0,90422,4912,2187,242
fw,Spring Boot,spring_boot,mall-portal__src__main__java__com__macro__mall__portal__service__impl__OmsPortalOrderServiceImpl.java,https://github.com/macrozheng/mall,34332,32148,769,733,584,149,7293,7418,6064,1229,29121,6278,2807,281
fw,Spring Boot,spring_boot,mall-portal__src__main__java__com__macro__mall__portal__service__impl__OmsPromotionServiceImpl.java,https://github.com/macrozheng/mall,12577,12005,274,258,210,48,2517,2628,2188,329,11153,,,
fw,Spring Boot,spring_boot,mall-portal__src__main__java__com__macro__mall__portal__service__impl__UmsMemberCouponServiceImpl.java,https://github.com/macrozheng/mall,11228,10772,245,232,207,25,2295,2298,2079,215,10216,,,
fw,Spring Boot,spring_boot,mall-search__src__main__java__com__macro__mall__search__service__impl__EsProductServiceImpl.java,https://github.com/macrozheng/mall,14838,14560,288,275,248,27,2961,2944,2781,179,14073,,,
fw,Strapi,strapi,packages__core__admin__server__src__services__api-token.ts,https://github.com/strapi/strapi,47566,47544,1369,1166,994,172,10969,10819,9443,1524,39630,5157,2311,285
fw,Strapi,strapi,packages__core__content-manager__server__src__controllers__collection-types.ts,https://github.com/strapi/strapi,35599,35593,1085,875,774,101,7882,7829,6783,1098,30210,4837,2113,256
fw,Strapi,strapi,packages__core__content-type-builder__admin__src__components__DataManager__reducer.ts,https://github.com/strapi/strapi,25868,25868,844,705,688,17,5400,5262,5205,195,24763,5121,2245,271
fw,Strapi,strapi,packages__core__core__src__migrations__database__5.0.0-discard-drafts.ts,https://github.com/strapi/strapi,120772,120719,3663,3164,2753,411,27451,27109,22778,4669,97286,5137,2250,226
fw,Strapi,strapi,packages__core__core__src__services__document-service__repository.ts,https://github.com/strapi/strapi,26163,26147,782,653,595,58,5933,5847,5219,715,22732,4808,2125,271
fw,Strapi,strapi,packages__core__core__src__services__entity-validator__index.ts,https://github.com/strapi/strapi,25875,25849,791,689,590,99,5705,5625,4267,1437,19330,5871,2603,234
fw,Strapi,strapi,packages__core__data-transfer__src__engine__index.ts,https://github.com/strapi/strapi,32529,32529,1079,901,797,104,7148,7142,6130,1016,27531,4771,2118,204
fw,Strapi,strapi,packages__core__database__src__entity-manager__index.ts,https://github.com/strapi/strapi,61847,61841,1805,1523,1363,160,12896,12580,11271,1623,53724,4998,2213,289
fw,Strapi,strapi,packages__core__strapi__src__cli__utils__data-transfer.ts,https://github.com/strapi/strapi,26732,26726,872,741,711,30,6435,6352,6025,407,24672,5003,2199,203
fw,Strapi,strapi,packages__core__upload__admin__src__future__services__api.ts,https://github.com/strapi/strapi,30734,30714,948,827,635,192,6733,6662,4598,2133,20716,4389,1995,249
fw,Svelte,svelte,web__src__lib__components__asset-viewer__AssetViewer.svelte,https://github.com/immich-app/immich,23340,23340,721,644,636,8,5624,5568,5589,35,23123,4594,2057,229
fw,Svelte,svelte,web__src__lib__components__asset-viewer__VideoNativeViewer.svelte,https://github.com/immich-app/immich,20172,20172,580,525,523,2,4986,4968,4957,29,19985,5040,2339,245
fw,Svelte,svelte,web__src__lib__components__assets__thumbnail__Thumbnail.svelte,https://github.com/immich-app/immich,16232,16232,461,430,420,10,3946,3876,3873,73,15819,6129,2613,294
fw,Svelte,svelte,web__src__lib__components__timeline__Scrubber.svelte,https://github.com/immich-app/immich,20198,20198,610,572,558,14,5083,5021,4891,192,19188,5014,2229,314
fw,Svelte,svelte,web__src__lib__components__timeline__Timeline.svelte,https://github.com/immich-app/immich,27458,27458,733,649,643,6,6089,6034,5999,90,26955,5370,2415,230
fw,Svelte,svelte,web__src__routes__(user)__albums__[albumId=id]__[[photos=photos]]__[[assetId=id]]__+page.svelte,https://github.com/immich-app/immich,24049,24049,651,584,579,5,5372,5336,5325,47,23735,5474,2405,335
fw,Svelte,svelte,web__src__routes__(user)__memories__[id]__[[photos=photos]]__[[assetId=id]]__MemoryViewer.svelte,https://github.com/immich-app/immich,22275,22275,608,559,544,15,5051,5003,4958,93,21703,5335,2406,171
fw,Svelte,svelte,web__src__routes__(user)__people__[personId]__[[photos=photos]]__[[assetId=id]]__+page.svelte,https://github.com/immich-app/immich,19470,19470,531,477,469,8,4359,4345,4249,110,18940,4537,2032,269
fw,Svelte,svelte,web__src__routes__admin__system-settings__FFmpegSettings.svelte,https://github.com/immich-app/immich,19333,19333,454,426,425,1,4063,4029,4047,16,19216,5933,2620,364
fw,Svelte,svelte,web__src__routes__admin__system-settings__MachineLearningSettings.svelte,https://github.com/immich-app/immich,15608,15608,332,304,304,0,3157,3134,3157,0,15580,6315,2787,268
fw,Symfony,symfony,src__Sylius__Behat__Context__Api__Admin__ManagingCatalogPromotionsContext.php,https://github.com/Sylius/Sylius,55360,55360,1392,1188,1042,146,12625,12589,10044,2581,44636,6989,2980,430
fw,Symfony,symfony,src__Sylius__Behat__Context__Api__Admin__ManagingOrdersContext.php,https://github.com/Sylius/Sylius,44063,44057,1165,996,871,125,10182,10010,8276,1906,36189,5828,2594,284
fw,Symfony,symfony,src__Sylius__Behat__Context__Api__Admin__ManagingProductsContext.php,https://github.com/Sylius/Sylius,40349,40349,1039,881,756,125,9350,9179,7433,1915,32399,6350,2798,294
fw,Symfony,symfony,src__Sylius__Behat__Context__Api__Shop__CartContext.php,https://github.com/Sylius/Sylius,38703,38703,977,799,688,111,9191,9008,7155,2032,31121,6706,2931,391
fw,Symfony,symfony,src__Sylius__Behat__Context__Api__Shop__CheckoutContext.php,https://github.com/Sylius/Sylius,60951,60950,1510,1266,1077,189,13955,13724,10611,3340,47304,6194,2719,291
fw,Symfony,symfony,src__Sylius__Behat__Context__Setup__OrderContext.php,https://github.com/Sylius/Sylius,43982,43982,1118,897,770,127,10060,10035,7752,2307,34820,6528,2864,359
fw,Symfony,symfony,src__Sylius__Behat__Context__Setup__ProductContext.php,https://github.com/Sylius/Sylius,59245,59239,1485,1222,992,230,13658,13635,9517,4141,43228,6387,2904,262
fw,Symfony,symfony,src__Sylius__Behat__Context__Setup__PromotionContext.php,https://github.com/Sylius/Sylius,46170,46068,1153,974,868,106,10836,10853,8199,2634,36673,6998,3071,390
fw,Symfony,symfony,src__Sylius__Behat__Context__Ui__Admin__ManagingCatalogPromotionsContext.php,https://github.com/Sylius/Sylius,39664,39655,990,842,708,134,9275,9276,6890,2378,29974,6310,2847,299
fw,Symfony,symfony,src__Sylius__Behat__Context__Ui__Admin__ManagingProductsContext.php,https://github.com/Sylius/Sylius,51068,51047,1234,1032,829,203,12091,11957,8642,3440,37284,6963,3040,394
fw,TensorFlow,tensorflow,tensorflow__python__keras__engine__base_layer.py,https://github.com/tensorflow/tensorflow,130672,130672,3272,2816,2394,422,29210,29093,23436,5761,104581,6069,2670,290
fw,TensorFlow,tensorflow,tensorflow__python__keras__engine__training.py,https://github.com/tensorflow/tensorflow,128791,128791,3002,2614,2437,177,27668,27460,25332,2329,117807,6149,2840,306
fw,TensorFlow,tensorflow,tensorflow__python__keras__engine__training_v1.py,https://github.com/tensorflow/tensorflow,138401,138401,3215,2829,2536,293,29045,28826,25146,3894,120324,6046,2676,266
fw,TensorFlow,tensorflow,tensorflow__python__keras__layers__convolutional.py,https://github.com/tensorflow/tensorflow,140598,140598,3410,3086,3041,45,33171,32797,32676,467,138184,5936,2559,297
fw,TensorFlow,tensorflow,tensorflow__python__keras__layers__recurrent.py,https://github.com/tensorflow/tensorflow,124874,124874,3085,2733,2590,143,27501,27197,25449,2045,115785,4917,2243,251
fw,TensorFlow,tensorflow,tensorflow__python__keras__metrics.py,https://github.com/tensorflow/tensorflow,129453,129453,3659,2963,2866,97,33236,32981,32024,1183,123499,6406,2928,296
fw,TensorFlow,tensorflow,tensorflow__python__ops__metrics_impl.py,https://github.com/tensorflow/tensorflow,171931,171931,3935,3322,3204,118,39734,38853,38201,1521,164901,6433,2922,246
fw,TensorFlow,tensorflow,tensorflow__python__ops__ragged__dynamic_ragged_shape.py,https://github.com/tensorflow/tensorflow,124088,124088,3295,2769,2628,141,31145,30118,29250,1882,116425,6515,2889,325
fw,TensorFlow,tensorflow,tensorflow__python__ops__ragged__ragged_tensor.py,https://github.com/tensorflow/tensorflow,126878,126878,3150,2619,2398,221,32212,31383,29765,2427,113973,7747,3417,370
fw,TensorFlow,tensorflow,tensorflow__python__ops__sparse_ops.py,https://github.com/tensorflow/tensorflow,143743,143743,3715,3053,2959,94,39892,39394,38701,1167,138191,7542,3309,367
fw,Vue.js,vue_js,packages__vant-cli__site__desktop__components__Header.vue,https://github.com/PanJiaChen/vue-element-admin,7009,7009,320,277,277,0,1833,1818,1833,0,6966,3771,1702,221
fw,Vue.js,vue_js,packages__vant__src__calendar__demo__index.vue,https://github.com/PanJiaChen/vue-element-admin,7814,7610,311,280,280,0,2121,2104,2121,0,7579,4547,2046,218
fw,Vue.js,vue_js,packages__vant__src__cascader__demo__index.vue,https://github.com/PanJiaChen/vue-element-admin,8168,8060,330,311,311,0,2162,2139,2161,0,8041,4272,1931,226
fw,Vue.js,vue_js,packages__vant__src__checkbox__demo__index.vue,https://github.com/PanJiaChen/vue-element-admin,7291,7149,264,231,231,0,1965,1978,1965,0,7116,,,
fw,Vue.js,vue_js,packages__vant__src__popover__demo__index.vue,https://github.com/PanJiaChen/vue-element-admin,7602,7420,317,294,294,0,2035,2039,2035,0,7397,4112,1944,192
fw,Vue.js,vue_js,src__components__Dropzone__index.vue,https://github.com/PanJiaChen/vue-element-admin,8402,8380,298,276,275,1,2190,2171,2185,5,8342,,,
fw,Vue.js,vue_js,src__components__ImageCropper__index.vue,https://github.com/PanJiaChen/vue-element-admin,43239,41791,1780,1772,1765,7,13749,13907,13712,37,41443,5355,2297,263
fw,Vue.js,vue_js,src__components__MDinput__index.vue,https://github.com/PanJiaChen/vue-element-admin,8451,8451,361,354,353,1,2156,2140,2151,5,8419,4028,1800,201
fw,Vue.js,vue_js,src__views__example__components__ArticleDetail.vue,https://github.com/PanJiaChen/vue-element-admin,8944,8794,290,266,266,0,2146,2154,2145,0,8770,,,
fw,Vue.js,vue_js,src__views__table__complex-table.vue,https://github.com/PanJiaChen/vue-element-admin,13334,13330,380,370,370,0,3367,3367,3366,0,13320,5503,2571,264
fw,WordPress,wordpress,wp-includes__block-supports__layout.php,https://github.com/WordPress/WordPress,62823,62811,1620,1471,1067,404,16891,16908,12568,4323,43801,8321,3631,409
fw,WordPress,wordpress,wp-includes__deprecated.php,https://github.com/WordPress/WordPress,193974,193974,6535,5798,2554,3244,54852,54609,28752,26100,93087,5677,2459,324
fw,WordPress,wordpress,wp-includes__general-template.php,https://github.com/WordPress/WordPress,183472,183470,5650,5130,2680,2450,51639,51463,28184,23453,88589,5864,2625,380
fw,WordPress,wordpress,wp-includes__html-api__class-wp-html-tag-processor.php,https://github.com/WordPress/WordPress,178843,177939,5383,4822,1961,2861,48605,48288,19556,29046,63540,5856,2606,327
fw,WordPress,wordpress,wp-includes__interactivity-api__class-wp-interactivity-api.php,https://github.com/WordPress/WordPress,59251,59247,1630,1496,770,726,15715,15651,7850,7865,26859,7304,3177,425
fw,WordPress,wordpress,wp-includes__rest-api__class-wp-rest-server.php,https://github.com/WordPress/WordPress,59368,59368,2013,1742,941,801,16639,16549,9561,7078,31989,5537,2464,390
fw,WordPress,wordpress,wp-includes__rest-api__endpoints__class-wp-rest-attachments-controller.php,https://github.com/WordPress/WordPress,117672,117672,3459,3009,2020,989,32150,32099,21634,10515,74272,6353,2839,307
fw,WordPress,wordpress,wp-includes__rest-api__endpoints__class-wp-rest-comments-controller.php,https://github.com/WordPress/WordPress,63000,63000,2064,1781,1373,408,17737,17775,14156,3581,48752,5551,2496,264
fw,WordPress,wordpress,wp-includes__rest-api__endpoints__class-wp-rest-posts-controller.php,https://github.com/WordPress/WordPress,104748,104748,3402,2945,2192,753,30134,30251,23463,6671,79336,5170,2311,247
fw,WordPress,wordpress,wp-includes__user.php,https://github.com/WordPress/WordPress,180298,180298,5301,4658,2269,2389,47586,47539,23993,23593,81914,6608,3050,278
fw,Yii 2,yii_2,framework__db__BaseActiveRecord.php,https://github.com/yiisoft/yii2,73994,73994,1865,1733,863,870,16544,16397,7143,9400,31967,5465,2492,232
fw,Yii 2,yii_2,framework__db__Query.php,https://github.com/yiisoft/yii2,53013,53013,1403,1307,593,714,12704,12591,4493,8211,18498,6001,2622,204
fw,Yii 2,yii_2,framework__db__QueryBuilder.php,https://github.com/yiisoft/yii2,75835,75835,1793,1645,801,844,17884,17625,8178,9704,33610,8089,3630,411
fw,Yii 2,yii_2,framework__helpers__BaseConsole.php,https://github.com/yiisoft/yii2,42585,42585,1208,1103,623,480,10302,10310,5397,4905,21919,6117,2652,283
fw,Yii 2,yii_2,framework__helpers__BaseFileHelper.php,https://github.com/yiisoft/yii2,44670,44670,1032,944,580,364,10390,10289,5280,5110,22878,6934,2984,329
fw,Yii 2,yii_2,framework__helpers__BaseHtml.php,https://github.com/yiisoft/yii2,115074,115074,2412,2264,974,1290,26737,26514,9694,17043,40834,7557,3338,419
fw,Yii 2,yii_2,framework__i18n__Formatter.php,https://github.com/yiisoft/yii2,98209,98204,2198,2013,1083,930,23222,22956,11159,12062,46332,8401,3757,406
fw,Yii 2,yii_2,framework__web__Request.php,https://github.com/yiisoft/yii2,75620,75620,2036,1844,959,885,17951,17780,8519,9432,34943,6437,2890,219
fw,Yii 2,yii_2,framework__web__Response.php,https://github.com/yiisoft/yii2,44392,44392,1158,1077,581,496,10468,10296,5097,5371,21295,6744,2950,327
fw,Yii 2,yii_2,framework__widgets__ActiveField.php,https://github.com/yiisoft/yii2,40955,40955,972,879,419,460,9733,9621,4117,5616,16948,7520,3363,308
lang,Ada,ada,core__src__gnatcoll-email.adb,https://github.com/AdaCore/gnatcoll-core,70754,70754,2305,1945,1632,313,15507,15523,13368,2123,59240,3983,1823,170
lang,Ada,ada,core__src__gnatcoll-strings_impl.adb,https://github.com/AdaCore/gnatcoll-core,73812,73812,2535,2162,1724,438,16966,16916,13936,3006,57977,4488,1972,218
lang,Ada,ada,core__src__gnatcoll-traces.adb,https://github.com/AdaCore/gnatcoll-core,70646,70646,2215,1852,1514,338,15731,15676,12778,2944,55809,4426,1974,234
lang,Ada,ada,core__src__os__gnatcoll-os-fsutil.adb,https://github.com/AdaCore/gnatcoll-core,37291,37291,1057,855,634,221,8078,8029,5779,2291,25400,5642,2430,346
lang,Ada,ada,core__src__os__gnatcoll-os-process.adb,https://github.com/AdaCore/gnatcoll-core,21799,21799,638,565,484,81,5009,4957,4284,723,17726,5325,2372,326
lang,Ada,ada,core__src__os__win32__gnatcoll-os-win32-files.ads,https://github.com/AdaCore/gnatcoll-core,20023,20023,513,439,409,30,4863,4845,4492,370,17768,5981,2662,284
lang,Ada,ada,minimal__src__gnatcoll-promises.ads,https://github.com/AdaCore/gnatcoll-core,19925,19925,485,436,151,285,4515,4515,1440,3072,6213,6138,2737,362
lang,Ada,ada,projects__src__gnatcoll-projects-normalize.adb,https://github.com/AdaCore/gnatcoll-core,134388,134388,3652,3108,2534,574,29021,28380,23186,5816,105834,5075,2283,269
lang,Ada,ada,projects__src__gnatcoll-projects.ads,https://github.com/AdaCore/gnatcoll-core,115629,115629,2450,2161,943,1218,26422,26277,10227,16191,45072,7586,3358,429
lang,Ada,ada,projects__src__gnatcoll-scripts-projects.adb,https://github.com/AdaCore/gnatcoll-core,22899,22899,636,558,500,58,4896,4843,4390,504,19796,4952,2211,261
lang,Apex,apex,force-app__main__default__classes__Encryption Recipes__EncryptionRecipes.cls,https://github.com/trailheadapps/apex-recipes,17563,17563,450,422,243,179,4681,4719,2924,1757,9318,5292,2412,296
lang,Apex,apex,force-app__main__default__classes__Integration Recipes__CustomRestEndpointRecipes.cls,https://github.com/trailheadapps/apex-recipes,19248,19242,442,433,226,207,4100,4067,1556,2543,8322,6144,2678,406
lang,Apex,apex,force-app__tests__Data Recipes__DMLRecipes_Tests.cls,https://github.com/trailheadapps/apex-recipes,26932,26932,825,762,752,10,5530,5424,5364,165,26023,4885,2223,210
lang,Apex,apex,force-app__tests__Integration Recipes__CustomRestEndpointRecipes_Tests.cls,https://github.com/trailheadapps/apex-recipes,26333,26333,691,625,610,15,5213,5146,4926,286,24937,5178,2315,262
lang,Apex,apex,sfdx-source__apex-common__main__classes__fflib_QueryFactory.cls,https://github.com/trailheadapps/apex-recipes,39035,39035,913,832,476,356,9240,9161,4340,4885,18027,7017,3092,302
lang,Apex,apex,sfdx-source__apex-common__main__classes__fflib_SObjectDomain.cls,https://github.com/trailheadapps/apex-recipes,38328,38316,1264,1112,805,307,9181,9159,6179,2925,24754,4441,1991,199
lang,Apex,apex,sfdx-source__apex-common__main__classes__fflib_SObjectUnitOfWork.cls,https://github.com/trailheadapps/apex-recipes,41224,41224,1160,1020,767,253,9094,8899,6431,2662,28338,5624,2518,216
lang,Apex,apex,sfdx-source__apex-common__test__classes__fflib_QueryFactoryTest.cls,https://github.com/trailheadapps/apex-recipes,29208,29208,733,648,593,55,7595,7411,6876,716,25787,7267,3110,308
lang,Apex,apex,sfdx-source__apex-common__test__classes__fflib_SObjectSelectorTest.cls,https://github.com/trailheadapps/apex-recipes,33666,33666,938,790,719,71,8389,8253,7638,731,30449,5513,2477,290
lang,Apex,apex,sfdx-source__apex-common__test__classes__fflib_SObjectUnitOfWorkTest.cls,https://github.com/trailheadapps/apex-recipes,46348,46348,1148,992,863,129,10025,9664,8853,1168,40526,6567,2890,350
lang,Assembly,assembly,libavcodec__x86__h26x__h2656_inter.asm,https://github.com/FFmpeg/FFmpeg,33696,33696,1161,1070,1004,66,13628,13600,12676,949,30029,8368,3691,430
lang,Assembly,assembly,libavcodec__x86__hevc__deblock.asm,https://github.com/FFmpeg/FFmpeg,29205,29205,884,773,689,84,11458,11474,10499,957,25361,10103,4392,611
lang,Assembly,assembly,libavcodec__x86__hevc__mc.asm,https://github.com/FFmpeg/FFmpeg,39497,39497,1395,1274,1215,59,15347,15330,14683,656,36610,7852,3474,468
lang,Assembly,assembly,libavcodec__x86__vp9intrapred_16bpp.asm,https://github.com/FFmpeg/FFmpeg,94365,94365,2498,2389,2348,41,36420,36357,35857,560,92121,13231,5712,676
lang,Assembly,assembly,libavcodec__x86__vp9itxfm.asm,https://github.com/FFmpeg/FFmpeg,99480,99478,2811,2469,2283,186,43997,43807,40344,3642,89179,10879,4827,468
lang,Assembly,assembly,libavcodec__x86__vp9itxfm_16bpp.asm,https://github.com/FFmpeg/FFmpeg,73000,73000,2031,1854,1741,113,29794,29654,27838,1953,66968,10928,4818,402
lang,Assembly,assembly,libavfilter__x86__colorspacedsp.asm,https://github.com/FFmpeg/FFmpeg,31236,31236,1098,1017,971,46,13121,13157,12488,631,28777,8328,3693,463
lang,Assembly,assembly,libavfilter__x86__vf_removegrain.asm,https://github.com/FFmpeg/FFmpeg,25638,25638,1219,1028,972,56,10598,10579,9935,661,22939,6006,2699,272
lang,Assembly,assembly,libswscale__x86__input.asm,https://github.com/FFmpeg/FFmpeg,41753,41753,1253,1177,1027,150,17713,17676,15738,1970,35834,9070,4231,276
lang,Assembly,assembly,libswscale__x86__output.asm,https://github.com/FFmpeg/FFmpeg,26225,26225,942,845,738,107,10663,10655,9297,1361,21140,7156,3151,310
lang,Bash/Shell,bash_shell,cluster__gce__gci__configure-helper.sh,https://github.com/kubernetes/kubernetes,138930,138930,3594,3246,2729,517,40362,39980,33915,6441,111824,10292,4432,733
lang,Bash/Shell,bash_shell,cluster__gce__gci__configure.sh,https://github.com/kubernetes/kubernetes,36836,36836,1015,896,718,178,10383,10237,8384,1990,28265,7414,3367,469
lang,Bash/Shell,bash_shell,cluster__gce__util.sh,https://github.com/kubernetes/kubernetes,165025,165025,4204,3816,2975,841,46250,45306,37253,8983,129375,8021,3587,294
lang,Bash/Shell,bash_shell,cluster__log-dump__log-dump.sh,https://github.com/kubernetes/kubernetes,29528,29528,717,641,524,117,7943,7831,6338,1602,22613,6985,3172,333
lang,Bash/Shell,bash_shell,hack__lib__golang.sh,https://github.com/kubernetes/kubernetes,35962,35962,1027,912,687,225,10271,10007,6994,3274,22455,7513,3368,311
lang,Bash/Shell,bash_shell,hack__local-up-cluster.sh,https://github.com/kubernetes/kubernetes,61210,61210,1581,1383,1169,214,17135,16794,14316,2816,49439,8047,3548,417
lang,Bash/Shell,bash_shell,hack__update-codegen.sh,https://github.com/kubernetes/kubernetes,35520,35520,1048,904,731,173,9727,9668,7885,1841,27431,6230,2761,318
lang,Bash/Shell,bash_shell,install.sh,https://github.com/kubernetes/kubernetes,17870,17870,534,481,424,57,5321,5304,4821,499,15902,7025,3012,546
lang,Bash/Shell,bash_shell,nvm.sh,https://github.com/kubernetes/kubernetes,168666,168644,5123,4670,4450,220,51664,51132,48327,3331,155285,5427,2497,254
lang,Bash/Shell,bash_shell,test__common.sh,https://github.com/kubernetes/kubernetes,7060,7060,307,265,234,31,2276,2256,1865,411,5673,4766,2216,209
lang,C,c,src__backend__access__transam__xact.c,https://github.com/postgres/postgres,190188,190188,6508,5704,3252,2452,48484,48440,26476,22007,95259,4990,2166,251
lang,C,c,src__backend__catalog__objectaddress.c,https://github.com/postgres/postgres,170263,170263,6627,5833,5352,481,46184,45699,41854,4328,151151,4941,2183,284
lang,C,c,src__backend__executor__nodeModifyTable.c,https://github.com/postgres/postgres,194939,194939,5980,5301,3130,2171,50037,50202,28608,21429,104379,5051,2310,236
lang,C,c,src__backend__optimizer__path__allpaths.c,https://github.com/postgres/postgres,166120,166120,5152,4588,2510,2078,43115,43295,21533,21581,74905,6035,2632,349
lang,C,c,src__backend__replication__logical__reorderbuffer.c,https://github.com/postgres/postgres,167237,167237,5678,4832,3084,1748,44212,44503,27985,16223,95275,5324,2361,306
lang,C,c,src__backend__storage__ipc__procarray.c,https://github.com/postgres/postgres,169197,169197,5313,4638,2423,2215,44568,45013,22102,22463,74554,5644,2488,262
lang,C,c,src__backend__utils__adt__arrayfuncs.c,https://github.com/postgres/postgres,188176,188176,6983,6257,4631,1626,54389,53979,39261,15123,124375,5309,2343,242
lang,C,c,src__backend__utils__adt__formatting.c,https://github.com/postgres/postgres,172888,172888,6903,6196,4847,1349,55576,55322,44425,11140,128189,5891,2655,257
